"","GEOID","NAME.x","TotalPopE","TotalPopM","WhitePopE","WhitePopM","Pct_White","Pct_White_moe","sum_under200","pct_under200","U200_moe_sum","U200_moe_prop","PercLEPE","PercLEPM"
"371","48141000112","Census Tract 1.12, El Paso County, Texas",4253,407,759,197,17.8462261932753,4.30568887984586,2062,48.4834234657889,664.781919128371,0.149264125228376,19.2,7.3
"372","48141000206","Census Tract 2.06, El Paso County, Texas",4630,383,681,208,14.7084233261339,4.3245417097051,2467,53.2829373650108,732.796697590812,0.152010251242699,18.5,6.3
"373","48201330600","Census Tract 3306, Harris County, Texas",7355,835,252,150,3.42624065261727,2.00199124645033,2858,39.2312971859986,1135.17355501262,0.149656124433042,5.9,3.6
"374","48201331400","Census Tract 3314, Harris County, Texas",2421,424,0,13,0,0.53696819496076,2056,84.9235852953325,761.992782118046,0.277385030590654,0,3.3
"375","48201331700","Census Tract 3317, Harris County, Texas",4356,559,58,63,1.33149678604224,1.43615193723216,2444,56.430385592242,927.2518535975,0.201232261288278,2.7,3.2
"376","48201340800","Census Tract 3408, Harris County, Texas",5968,311,3606,363,60.4222520107239,5.20402619758366,419,7.02077747989276,377.532780033734,0.0631536273981518,2.9,2.2
"377","48201452400","Census Tract 4524, Harris County, Texas",8119,702,464,149,5.71498953073039,1.76742461360978,4155,52.3827534039334,1400.72516933194,0.170143461665943,35.1,9.2
"378","48201452900","Census Tract 4529, Harris County, Texas",4626,493,360,138,7.78210116731517,2.8655356511232,2706,58.6221837088388,889.681403649644,0.182198515095743,21.8,9
"379","48201520300","Census Tract 5203, Harris County, Texas",5525,617,1511,387,27.3484162895928,6.30363104123919,2850,51.7053701015965,907.153239535637,0.154135410517791,18.1,6.5
"380","48201520700","Census Tract 5207, Harris County, Texas",4072,449,2083,367,51.1542239685658,7.02953935861968,974,24.4785121889922,585.05555291784,0.144499674492677,7.6,4.5
"381","48201521200","Census Tract 5212, Harris County, Texas",5762,681,615,205,10.6733772995488,3.32664835547823,3525,62.5443577004968,1227.51619133924,0.204593901660399,30.6,8.9
"382","48201530500","Census Tract 5305, Harris County, Texas",5405,596,313,277,5.79093432007401,5.08494696210026,3529,65.5947955390335,969.032507194676,0.16496958323936,38.3,6.2
"383","48201531100","Census Tract 5311, Harris County, Texas",3262,207,2454,195,75.229920294298,3.59793167143177,365,11.1894543225015,265.796914955761,0.0811728352634951,2.6,3.2
"384","48201531800","Census Tract 5318, Harris County, Texas",2366,350,53,33,2.24006762468301,1.35482331105883,1445,61.0735418427726,536.318002681245,0.207894683824935,6.6,4.6
"385","48201533000","Census Tract 5330, Harris County, Texas",2422,315,22,19,0.908340214698596,0.775529330191973,1626,69.9655765920826,483.553513067582,0.188163209191231,11.6,6.1
"386","48201533300","Census Tract 5333, Harris County, Texas",6199,668,16,23,0.258106146152605,0.369983630611634,4157,68.6200066028392,1255.67432083323,0.192341682258747,4.6,3.7
"387","48201540100","Census Tract 5401, Harris County, Texas",11422,827,5225,776,45.7450534057083,5.93185926715705,1913,16.7483803186832,1182.52991505501,0.102818258748573,8,3.8
"388","48201541900","Census Tract 5419, Harris County, Texas",7293,581,2948,523,40.422322775264,6.40756469658792,2363,32.5079103040308,1149.14359416045,0.155945827944929,3.3,3.8
"389","48201550800","Census Tract 5508, Harris County, Texas",3669,264,151,94,4.11556282365767,2.54483408462589,1710,46.6067048242028,529.181443363238,0.140277538225343,21.2,7.5
"390","48201312200","Census Tract 3122, Harris County, Texas",2002,346,39,28,1.94805194805195,1.3574737323358,1419,70.8791208791209,523.970419012371,0.231286250889653,0,5
"391","48201312600","Census Tract 3126, Harris County, Texas",7365,722,2994,531,40.6517311608961,6.00828889054212,2026,27.6247613853286,949.375057603685,0.126703335534374,4.9,3.3
"392","48201312700","Census Tract 3127, Harris County, Texas",2386,354,252,101,10.5616093880972,3.93231339716852,1067,44.7191953059514,543.914515342255,0.218091950954942,0,3.6
"393","48201313000","Census Tract 3130, Harris County, Texas",2603,368,385,119,14.7906262005378,4.06541030102139,962,37.1572035534956,531.669070005017,0.198563129398711,0,3.3
"394","48201320100","Census Tract 3201, Harris County, Texas",2822,289,67,37,2.37420269312544,1.28838502847358,1686,60.5603448275862,466.158771235724,0.156224488617488,25.1,7.2
"395","48201553200","Census Tract 5532, Harris County, Texas",6452,840,2217,476,34.3614383137012,5.86645866616221,2846,45.0530315022954,1225.21426697537,0.184470812055809,4.8,4.1
"396","48201555000","Census Tract 5550, Harris County, Texas",8401,575,4292,427,51.0891560528508,3.68874087943512,2080,25.0391236306729,1034.69319124077,0.123298008444238,2.9,3.6
"397","48201221100","Census Tract 2211, Harris County, Texas",3830,365,295,113,7.7023498694517,2.85762175193733,2977,77.7284595300261,715.579485452175,0.171523434849654,49.9,8.8
"398","48201231400","Census Tract 2314, Harris County, Texas",2645,284,34,21,1.28544423440454,0.781861939458162,1182,44.8066717210008,449.824410186908,0.163601974112351,1.7,2.1
"399","48201223100","Census Tract 2231, Harris County, Texas",2336,301,396,143,16.9520547945205,5.71860441643815,1016,43.7931034482759,466.228484758278,0.19314577426926,26.9,9.5
"400","48201230300","Census Tract 2303, Harris County, Texas",2257,272,10,16,0.443066016836509,0.706891854296804,1232,54.5857332742579,416.199471407641,0.172271058777466,4.5,2.9
"401","48201230800","Census Tract 2308, Harris County, Texas",2523,268,17,24,0.673801030519223,0.94855207584951,1381,54.7364248910028,438.311533044706,0.163707921504416,5.5,4.4
"402","48201233300","Census Tract 2333, Harris County, Texas",4588,479,359,229,7.82476024411508,4.92397427453056,2574,56.102877070619,816.050243551217,0.167945233828696,21.8,8.1
"403","48201552800","Census Tract 5528, Harris County, Texas",9371,825,6120,721,65.3078646889339,5.11268885022643,966,10.30839824992,973.025693391495,0.103436351804973,0.2,0.4
"404","48201552900","Census Tract 5529, Harris County, Texas",8878,695,4148,466,46.7222347375535,3.76475878865151,3111,35.3201634877384,1400.38101958003,0.156751014995196,4.3,2.7
"405","48201553500","Census Tract 5535, Harris County, Texas",6890,409,4280,426,62.1190130624093,4.96291083459872,746,10.9722017943815,528.957465208688,0.0775269942309505,0.6,0.9
"406","48201232100","Census Tract 2321, Harris County, Texas",3504,336,188,111,5.36529680365297,3.12575090382241,2565,73.327615780446,613.698623104207,0.160866329301022,38.3,7.7
"407","48201531900","Census Tract 5319, Harris County, Texas",5077,559,323,211,6.36202481780579,4.09653933086064,2485,49.0718799368088,892.587250637158,0.167573986715085,10.2,4.7
"408","48201532200","Census Tract 5322, Harris County, Texas",4083,527,375,123,9.1844232182219,2.76944217748645,3006,74.1672834937084,938.468965922688,0.210844663877254,33.1,8.8
"409","48201532300","Census Tract 5323, Harris County, Texas",7429,722,1522,497,20.4872795800242,6.38683318874593,3252,44.1248303934871,1102.25949757759,0.143793268562855,12.1,6.3
"410","48201532400","Census Tract 5324, Harris County, Texas",6824,727,1182,215,17.3212192262603,2.55368806593031,2102,30.8030480656506,1053.84106961154,0.150904620562362,9.6,6.4
"411","48201533100","Census Tract 5331, Harris County, Texas",7864,1012,372,139,4.73041709053917,1.65941400088711,3201,40.704476093591,1562.8550796539,0.191707893861281,5.1,4.5
"412","48201533400","Census Tract 5334, Harris County, Texas",12175,1250,367,299,3.01437371663244,2.43627369035826,7442,61.509215637656,2164.99884526528,0.16729545003656,14.6,5.1
"413","48201210400","Census Tract 2104, Harris County, Texas",4403,502,285,142,6.47285941403589,3.13950155793464,2574,58.460140813082,779.97564064527,0.164128993234175,20.3,6.4
"414","48201220200","Census Tract 2202, Harris County, Texas",2609,304,170,67,6.51590647757762,2.45323550110079,1344,51.513990034496,543.226472109009,0.199372962222066,33.6,7.5
"415","48201222900","Census Tract 2229, Harris County, Texas",7548,1009,299,198,3.9613142554319,2.56920725912956,3718,49.2580816110228,1503.54913454799,0.188000370095117,47.5,9.7
"416","48201230100","Census Tract 2301, Harris County, Texas",1169,251,40,28,3.42172797262618,2.2797495790985,752,64.3284858853721,410.929434331492,0.323249420244746,13.3,9.9
"417","48201231100","Census Tract 2311, Harris County, Texas",4867,599,302,138,6.20505444832546,2.73064333298897,2841,58.3727141976577,1052.04657691568,0.20387147207132,13.4,7.1
"418","48201231500","Census Tract 2315, Harris County, Texas",3000,397,7,10,0.233333333333333,0.331900096340175,1748,58.2666666666667,601.9302285149,0.185236087932117,1.6,2.6
"419","48201231800","Census Tract 2318, Harris County, Texas",2925,269,99,56,3.38461538461538,1.88905703043976,1682,57.5042735042735,469.677548963116,0.151615003944129,7.3,4.4
"420","48201232200","Census Tract 2322, Harris County, Texas",17871,1469,4388,685,24.5537462928767,3.25859734139389,4820,26.9710704493313,2537.68674189704,0.140258882652653,10.6,4.2
"421","48201550100","Census Tract 5501, Harris County, Texas",5456,486,263,120,4.82038123167155,2.15709324218345,4176,76.5395894428152,983.445473831671,0.166858740575807,28.2,6.5
"422","48201541400","Census Tract 5414, Harris County, Texas",16884,1207,2401,384,14.2205638474295,2.03449380970034,3982,23.6770127244619,1804.5049182532,0.105926079623224,5.7,4.7
"423","48201542900","Census Tract 5429, Harris County, Texas",20768,1206,8645,1065,41.6265408320493,4.52261944990622,4121,19.8688587821224,1948.7193230427,0.0932324200174613,4.2,2.4
"424","48201551800","Census Tract 5518, Harris County, Texas",4385,351,3205,293,73.0900798175599,3.22778070014666,381,8.70459218642906,391.19176882956,0.0891045015690026,3.4,2.4
"425","48201554700","Census Tract 5547, Harris County, Texas",8339,427,5744,455,68.8811608106488,4.16303479901238,750,8.99388415877204,564.442202532731,0.0675301850063107,1.5,1.6
"426","48201551100","Census Tract 5511, Harris County, Texas",10894,1002,872,342,8.00440609509822,3.05179429751704,4673,43.220495745468,1543.34733614958,0.137090491200805,16.4,5.4
"427","48201551500","Census Tract 5515, Harris County, Texas",8775,1059,1120,439,12.7635327635328,4.75981265711066,3322,37.8575498575499,1522.81811126608,0.167418423196835,6.6,3.4
"428","48201412000","Census Tract 4120, Harris County, Texas",4058,353,3032,408,74.7166091670774,7.67096749943541,354,8.93488137304392,355.116882166985,0.0893212269486243,0,2.4
"429","48201421000","Census Tract 4210, Harris County, Texas",2925,182,1907,169,65.1965811965812,4.11413351207138,215,7.35042735042735,215.260307534854,0.0734510123566372,2.7,1.8
"430","48201100000","Census Tract 1000, Harris County, Texas",5063,478,2784,335,54.9871617618013,4.10238519317865,884,22.5280326197757,402.502173907173,0.100722242292083,2.3,2.2
"431","48201221700","Census Tract 2217, Harris County, Texas",8240,796,622,294,7.54854368932039,3.49265063155782,5614,68.131067961165,1733.24954925712,0.199783949208206,71.3,7.2
"432","48201341000","Census Tract 3410, Harris County, Texas",7980,661,3225,458,40.4135338345865,4.66198619144212,1801,22.5689223057644,889.150156047897,0.109842876120903,4.7,3.6
"433","48201342900","Census Tract 3429, Harris County, Texas",6231,619,3954,532,63.4569090033702,5.75821761529442,1794,29.0291262135922,994.539591972084,0.158458286507905,2.7,4.1
"434","48201411000","Census Tract 4110, Harris County, Texas",5298,416,4005,351,75.59456398641,2.94278205049994,924,17.440543601359,520.75714109362,0.0973345228704381,4,2.7
"435","48201421300","Census Tract 4213, Harris County, Texas",7775,913,754,350,9.69774919614148,4.35518578369805,5408,70.7853403141361,1571.97837135248,0.186930710206632,30.9,8.9
"436","48201433300","Census Tract 4333, Harris County, Texas",5069,530,1545,295,30.479384493983,4.86958371909468,1786,35.2337739199053,799.591145523761,0.153379287986579,15.5,6.4
"437","48201454800","Census Tract 4548, Harris County, Texas",8191,604,4519,373,55.1703088755952,2.04607159414047,2386,29.2545365375184,969.912367175509,0.116936667442774,3.2,2.6
"438","48201541800","Census Tract 5418, Harris County, Texas",6636,721,2141,419,32.2634116937914,5.25159403036096,2904,43.9135037048238,1410.86994439601,0.207967348598601,9.6,5.4
"439","48201230500","Census Tract 2305, Harris County, Texas",3737,507,113,68,3.02381589510302,1.7727933734643,1998,53.4653465346535,769.745412457911,0.192784846708488,36.9,7.8
"440","48201420400","Census Tract 4204, Harris County, Texas",3647,190,2417,299,66.2736495749931,7.43603311724006,766,21.0613142700027,341.65040611713,0.09329765727112,1.8,2.2
"441","48201432100","Census Tract 4321, Harris County, Texas",6026,566,1853,323,30.7500829737803,4.51539544783955,2738,46.2187711006077,884.593126810287,0.142836466424429,20.8,7.7
"442","48201451100","Census Tract 4511, Harris County, Texas",4001,339,2102,283,52.5368657835541,5.49688680468104,1370,34.24143964009,523.824398057212,0.127668363447371,3.3,2.6
"443","48201511100","Census Tract 5111, Harris County, Texas",3506,342,1729,267,49.3154592127781,5.90376367922713,410,12.3979437556698,359.546937130606,0.108147469288071,2.4,2.9
"444","48201313400","Census Tract 3134, Harris County, Texas",3152,445,194,142,6.15482233502538,4.42048141544581,1648,52.2842639593909,642.947898355691,0.190156677643558,3,2.2
"445","48201231000","Census Tract 2310, Harris County, Texas",4440,596,59,51,1.32882882882883,1.13471420186403,2712,61.2881355932203,941.245982727151,0.195923147174633,10.2,5.5
"446","48201233200","Census Tract 2332, Harris County, Texas",6380,594,903,142,14.153605015674,1.79368354103645,3543,55.6113639930937,1234.28683862383,0.186619513965787,16.1,7.8
"447","48201332700","Census Tract 3327, Harris County, Texas",2385,316,53,34,2.22222222222222,1.39483968320626,1386,58.1132075471698,515.836214316133,0.202113912260649,30.7,9.2
"448","48201250500","Census Tract 2505, Harris County, Texas",6372,514,2559,476,40.1600753295669,6.73120135897497,1121,17.6702395964691,661.988670597919,0.103365843491094,3.9,3.7
"449","48201321900","Census Tract 3219, Harris County, Texas",5525,588,648,161,11.7285067873303,2.63315879434741,2272,41.1818017038245,1004.56408456604,0.176697501605935,17.5,7.3
"450","48201323900","Census Tract 3239, Harris County, Texas",4197,413,1126,245,26.8286871574934,5.20640278175733,2398,57.9787234042553,743.54892239852,0.16995756628467,9.4,4.9
"451","48201551900","Census Tract 5519, Harris County, Texas",5758,517,1351,281,23.463007988885,4.40202736343737,2571,44.6509204584925,860.885590540346,0.14403575268401,6.6,3.8
"452","48201522000","Census Tract 5220, Harris County, Texas",4713,500,1667,256,35.3702524931042,3.92729839881322,1795,38.086144706132,794.278288762824,0.163613892271106,15.4,5.6
"453","48201530700","Census Tract 5307, Harris County, Texas",5601,535,350,101,6.24888412783432,1.70159828992978,4006,71.6508674655697,948.482999320494,0.155115783898982,32,5.7
"454","48201530800","Census Tract 5308, Harris County, Texas",4350,389,326,190,7.49425287356322,4.3160956803372,1894,43.8020351526364,733.44188590508,0.165004567408937,10.2,3.7
"455","48201531000","Census Tract 5310, Harris County, Texas",3905,218,2766,207,70.8322663252241,3.53033009049205,602,15.416133162612,309.862872897028,0.078882201007762,5.6,3.6
"456","48201521100","Census Tract 5211, Harris County, Texas",2291,244,336,57,14.6660846791794,1.9365707491744,1665,72.6756874727193,437.968035363313,0.174798300892895,41.2,8.3
"457","48201455300","Census Tract 4553, Harris County, Texas",8839,856,3830,468,43.3306935173662,3.22879406080046,1727,19.7982345523329,1041.06387892386,0.117683074409827,6,3
"458","48201510700","Census Tract 5107, Harris County, Texas",4544,451,2694,388,59.2869718309859,6.1874499453573,416,9.15492957746479,481.630563814216,0.105602447429998,3.2,2.6
"459","48201510900","Census Tract 5109, Harris County, Texas",7075,562,3915,504,55.3356890459364,5.60586382737673,718,10.1771793054571,626.674556687919,0.0884680763430713,5.5,3.7
"460","48201521300","Census Tract 5213, Harris County, Texas",5696,495,1171,192,20.5582865168539,2.85838041079155,2726,47.8581460674157,732.3673941404,0.121663365878386,22.4,5.1
"461","48201532100","Census Tract 5321, Harris County, Texas",7176,793,980,247,13.6566332218506,3.09354309672449,4446,61.9565217391304,1373.13983264633,0.178683576838113,25.8,7.5
"462","48201532800","Census Tract 5328, Harris County, Texas",1951,259,379,118,19.4259354177345,5.47083809901866,908,46.5402357765249,426.888744288251,0.209901154849957,25.4,8.7
"463","48201532900","Census Tract 5329, Harris County, Texas",6684,793,275,122,4.11430281268701,1.75877379116581,3327,49.8950209958008,1263.94026757596,0.179877393265255,20.2,7.4
"464","48201533500","Census Tract 5335, Harris County, Texas",4357,459,576,351,13.220105577232,7.93470416585659,1305,30.0968634686347,731.803935490921,0.165832213084978,13.5,6
"465","48201541500","Census Tract 5415, Harris County, Texas",5513,351,1255,271,22.7643751133684,4.69712918936694,1656,30.0380917830582,674.113491928473,0.120772237104548,6.1,4.1
"466","48201542200","Census Tract 5422, Harris County, Texas",23196,1920,3908,1191,16.8477323676496,4.94149997469819,6439,27.9543283841278,2891.16101246541,0.123394475948667,3.7,2.6
"467","48201542600","Census Tract 5426, Harris County, Texas",5773,298,2675,389,46.3363935562099,6.29945877842833,921,15.9535769963624,465.427760237827,0.0801997738357967,4.4,3.3
"468","48201542700","Census Tract 5427, Harris County, Texas",5142,480,2756,360,53.5978218591988,4.89728026374452,1465,28.8726842727631,689.658611198323,0.133342242165066,11.3,6
"469","48201550500","Census Tract 5505, Harris County, Texas",6443,510,159,71,2.46779450566506,1.08451956393953,3527,55.4037071944706,996.190744787363,0.15011078673091,16.3,5.6
"470","48201553300","Census Tract 5533, Harris County, Texas",6377,705,729,331,11.4317076995452,5.03431774011219,3536,56.2162162162162,1216.89194261446,0.182792944716671,12.3,6.5
"471","48201553900","Census Tract 5539, Harris County, Texas",8055,447,5310,541,65.9217877094972,5.63261764505088,681,8.48386694904697,561.588817552486,0.069817449592943,2,2.2
"472","48201554200","Census Tract 5542, Harris County, Texas",9310,1161,4651,594,49.9570354457573,1.37698838514492,1876,20.1828940290479,1388.92440399037,0.147285157438818,11.8,4.3
"473","48201554600","Census Tract 5546, Harris County, Texas",4486,304,3615,324,80.5840392331699,4.72681321692102,225,5.01560410164958,339.250644804104,0.0755478884768318,0.7,1
"474","48201210100","Census Tract 2101, Harris County, Texas",6820,3685,1122,525,16.4516129032258,11.759076313784,0,0,38.9486841883009,0.414347704130861,0,45.6
"475","48201211300","Census Tract 2113, Harris County, Texas",5303,658,129,89,2.43258532905902,1.65092992206272,3846,72.8685107995453,1009.0227945889,0.168583121630794,6.1,4
"476","48201220600","Census Tract 2206, Harris County, Texas",3940,482,103,68,2.61421319796954,1.6959988730834,2668,67.7157360406091,930.760978984401,0.221232703505189,35.5,9.6
"477","48201220800","Census Tract 2208, Harris County, Texas",3740,598,74,91,1.97860962566845,2.41249999926143,3026,80.9090909090909,1017.61780644798,0.239368045483758,29.8,9.2
"478","48201222200","Census Tract 2222, Harris County, Texas",3717,639,241,122,6.48372343287597,3.0871565598033,2339,62.9270917406511,904.098999003981,0.217852446538875,54.2,9.7
"479","48201231700","Census Tract 2317, Harris County, Texas",3443,530,181,77,5.25704327621261,2.08487494451068,2425,70.4327621260529,861.641456755651,0.225553551330736,52.4,9.1
"480","48201232000","Census Tract 2320, Harris County, Texas",4632,543,42,41,0.906735751295337,0.878741305296322,2232,48.2907832107313,991.063065601781,0.20669529939534,23.5,7.5
"481","48141010340","Census Tract 103.40, El Paso County, Texas",2431,288,164,133,6.7461949814891,5.41230853430577,1605,66.0222130810366,491.312527827248,0.186354087407674,20,8.5
"482","48201421202","Census Tract 4212.02, Harris County, Texas",4968,473,119,119,2.39533011272142,2.38444878104342,3879,78.7934186471664,833.850706061942,0.152151790186669,53.9,8.3
"483","48201421401","Census Tract 4214.01, Harris County, Texas",3942,449,213,217,5.40334855403349,5.47030743429328,3169,80.39066463724,818.742328208332,0.186423572946318,55.2,8.9
"484","48201421402","Census Tract 4214.02, Harris County, Texas",3801,392,110,105,2.89397526966588,2.74626065823415,3020,79.4527755853723,743.614147256492,0.177649701690674,59.5,9.3
"485","48201421403","Census Tract 4214.03, Harris County, Texas",4131,447,143,85,3.46163156620673,2.02323235223467,3268,79.3781880009716,816.279976478659,0.179386710803727,53.2,7.5
"486","48201422301","Census Tract 4223.01, Harris County, Texas",8193,1102,578,522,7.05480288050775,6.30023372620425,4575,56.2799852380367,1867.17969140627,0.216991117796169,11.3,6.5
"487","48201422302","Census Tract 4223.02, Harris County, Texas",1881,244,482,77,25.6246677299309,2.38922695876597,528,28.5251215559157,315.456811624032,0.16625992084058,2.7,1.8
"488","48201422401","Census Tract 4224.01, Harris County, Texas",3911,377,405,140,10.3554078240859,3.43765267273537,2360,60.730828615543,622.349580219992,0.149767407937841,29.4,6.8
"489","48141010406","Census Tract 104.06, El Paso County, Texas",3082,467,29,38,0.940947436729397,1.2246942367956,1952,63.335496430889,674.358954860095,0.196636303582212,50.5,9.8
"490","48141010407","Census Tract 104.07, El Paso County, Texas",6960,631,12,18,0.172413793103448,0.258147878012503,4406,63.3045977011494,1232.39969165851,0.167509702155179,71.1,8.4
"491","48141010506","Census Tract 105.06, El Paso County, Texas",2785,311,20,25,0.718132854578097,0.894076813474431,1891,67.9238505747126,516.231537200121,0.169192595792507,64.3,9
"492","48141010408","Census Tract 104.08, El Paso County, Texas",4021,488,110,70,2.73563790101965,1.70890843319206,2072,51.5294702810246,751.9521261357,0.176239557846292,38.4,9
"493","48141010409","Census Tract 104.09, El Paso County, Texas",6882,494,170,206,2.4702121476315,2.98805945291787,4355,63.2810229584423,1130.44725662014,0.157855878554142,36.3,7.5
"494","48141010505","Census Tract 105.05, El Paso County, Texas",3054,556,192,150,6.28683693516699,4.77637056001874,2279,75.0658761528327,883.318175970584,0.257080642950636,58,10.3
"495","48141010600","Census Tract 106, El Paso County, Texas",5738,627,2656,474,46.2879051934472,6.53120241345826,3690,64.5330535152151,1033.02807319066,0.166466480344832,0,2.3
"496","48141980000","Census Tract 9800, El Paso County, Texas",0,13,0,13,NA,NA,0,NA,13,NA,NA,NA
"497","48201511302","Census Tract 5113.02, Harris County, Texas",3863,367,3192,338,82.6300802485115,3.86413448377584,854,22.1358216692587,478.175699926293,0.12214211224102,2.6,3.5
"498","48201520601","Census Tract 5206.01, Harris County, Texas",2781,449,266,142,9.56490471053578,4.86695198505605,2196,78.9644012944984,747.303151338197,0.23654874692892,29.7,9
"499","48201520602","Census Tract 5206.02, Harris County, Texas",5987,585,715,193,11.9425421747119,3.00503087904985,3601,60.146985134458,1040.08316975134,0.16348057651659,27.7,7
"500","48201522201","Census Tract 5222.01, Harris County, Texas",4032,490,1055,159,26.1656746031746,2.33223726597781,2098,52.5287931897847,856.814448991145,0.204740714560581,23.9,6.6
"501","48201522202","Census Tract 5222.02, Harris County, Texas",4085,500,896,160,21.9339045287638,2.85193351588553,2132,52.2933529556046,742.516666479615,0.1703613581332,26.2,7.2
"502","48201522301","Census Tract 5223.01, Harris County, Texas",4000,384,1135,269,28.375,6.148613583565,2078,53.8063179699637,626.631470642833,0.154080865949924,29.1,9.2
"503","48201522302","Census Tract 5223.02, Harris County, Texas",3847,407,835,236,21.7052248505329,5.68865098689438,1828,47.5175461398492,789.41814015134,0.198950323153702,17.9,8.3
"504","48201522401","Census Tract 5224.01, Harris County, Texas",5809,554,2729,426,46.9788259597177,5.80569149962445,2719,46.8066792907557,1021.03427954207,0.170004736213776,13.4,5.4
"505","48201522402","Census Tract 5224.02, Harris County, Texas",3840,397,1222,213,31.8229166666667,4.46582069508916,1816,47.2916666666667,738.94925400869,0.186119906405064,25.1,8.7
"506","48201522500","Census Tract 5225, Harris County, Texas",5112,137,4134,178,80.868544600939,2.72531941858329,440,8.60719874804382,235.036167429611,0.0459194404810075,0.2,0.3
"507","48201532001","Census Tract 5320.01, Harris County, Texas",6327,902,986,394,15.5840050576893,5.81747456950085,3588,56.9795140543116,1305.0850546995,0.190623251979289,26.9,8.6
"508","48201532002","Census Tract 5320.02, Harris County, Texas",1284,196,532,124,41.4330218068536,7.29811176160608,186,14.4859813084112,232.406970635564,0.179646520528035,6.1,4.8
"509","48201532501","Census Tract 5325.01, Harris County, Texas",8663,519,1254,302,14.4753549578668,3.37650090567921,3646,42.0870368232714,1161.83389518468,0.131722952519123,22.6,7.3
"510","48201532502","Census Tract 5325.02, Harris County, Texas",5336,426,541,243,10.1386806596702,4.48146243714037,2719,50.9748781402325,859.265965810354,0.155912923834019,19.5,7.3
"511","48201533701","Census Tract 5337.01, Harris County, Texas",5751,554,188,158,3.26899669622674,2.7292410755594,3868,67.4572724101849,954.599916195261,0.153242759533002,58.3,8.3
"512","48201533702","Census Tract 5337.02, Harris County, Texas",3757,335,192,95,5.11046047378227,2.48721475051862,1991,52.9944104338568,663.851640052203,0.170261665627342,43.6,8.5
"513","48201533801","Census Tract 5338.01, Harris County, Texas",11051,832,668,389,6.04470183693783,3.49050132604141,5503,49.7963985159714,1608.89092234371,0.140677943430441,41.7,7.2
"514","48201533802","Census Tract 5338.02, Harris County, Texas",7441,455,436,174,5.85942749630426,2.31078360436946,3485,46.8351028087623,978.058791688925,0.128284024056072,39.3,8.2
"515","48201534002","Census Tract 5340.02, Harris County, Texas",5991,477,819,280,13.670505758638,4.54516902002,3083,51.4605241195126,927.049081764283,0.149217310085009,16.7,7.1
"516","48201533901","Census Tract 5339.01, Harris County, Texas",9749,673,821,287,8.42137655144117,2.88591922612418,3644,37.9070009362322,1504.41018342738,0.153943959551545,25.7,7.9
"517","48201533902","Census Tract 5339.02, Harris County, Texas",4761,510,236,173,4.9569418189456,3.59468444158584,3522,73.9760554505356,910.078018633567,0.173953549973769,31.5,10.2
"518","48201534001","Census Tract 5340.01, Harris County, Texas",3462,383,356,123,10.2830733679954,3.36580563090706,2071,60.3086779266162,649.631433968523,0.176136247267588,36.9,8.6
"519","48201534003","Census Tract 5340.03, Harris County, Texas",2897,245,174,123,6.00621332412841,4.21527762307347,1416,48.8781498101484,464.563235738688,0.154940856394207,30.2,7.9
"520","48201534201","Census Tract 5342.01, Harris County, Texas",3018,401,408,137,13.5188866799205,4.16892337275961,1449,49.9482936918304,668.664340308349,0.220808526370474,19.4,9.4
"521","48201534202","Census Tract 5342.02, Harris County, Texas",9378,702,4358,429,46.4704627852421,2.97081757824593,1862,19.8782961460446,1088.63354715901,0.115247549863003,5.1,3.8
"522","48201534203","Census Tract 5342.03, Harris County, Texas",2226,231,570,141,25.6064690026954,5.74990275508267,1160,56.5026790063322,446.010089571974,0.20823553135629,21.6,10.4
"523","48201540501","Census Tract 5405.01, Harris County, Texas",6645,807,1007,351,15.1542513167795,4.95118206821274,4244,64.1281353883348,1476.28994442149,0.209169268633679,26.7,9.5
"524","48201540502","Census Tract 5405.02, Harris County, Texas",5156,450,2869,333,55.643910007758,4.2576087970145,990,19.271948608137,567.431934244099,0.109173644318973,7.7,4.7
"525","48201540601","Census Tract 5406.01, Harris County, Texas",4128,387,1079,230,26.1385658914729,5.00389822149237,816,19.7674418604651,543.138103984613,0.13026251802095,5.8,4.5
"526","48201540602","Census Tract 5406.02, Harris County, Texas",7610,703,1650,529,21.6819973718791,6.65656628663946,2661,35.1009101701622,1305.66879414345,0.169134237542383,15,9.2
"527","48201540901","Census Tract 5409.01, Harris County, Texas",2488,276,1594,218,64.0675241157556,5.12462740193524,231,9.28456591639871,315.734065314467,0.126484104137724,0,3.7
"528","48201540902","Census Tract 5409.02, Harris County, Texas",6654,751,2752,652,41.3585813044785,8.61530548511773,1589,23.8803727081455,1026.61385145536,0.151912785714142,7.6,5.1
"529","48201541001","Census Tract 5410.01, Harris County, Texas",11518,991,3642,819,31.620072929328,6.56957240974598,3282,28.4945303003994,1512.57462625816,0.129013908306601,4.9,3.6
"530","48201541002","Census Tract 5410.02, Harris County, Texas",8937,514,3416,628,38.2231173771959,6.67424168870171,1118,12.5674460431655,738.558731584699,0.0827045208465429,2.8,2.5
"531","48201541003","Census Tract 5410.03, Harris County, Texas",14425,1264,6953,1141,48.2010398613518,6.6878234907269,941,6.52339688041595,1366.30047939683,0.0945448958729211,2.3,2.2
"532","48201541201","Census Tract 5412.01, Harris County, Texas",9331,715,5397,723,57.8394598649662,6.35565384063652,859,9.27946418926218,833.773950180743,0.089784736780406,4.7,3.4
